id,snapshot_id,keyword,col,table
7680522031270411704,4, functionality,Answer,conversation
216483847942225151,4, functionality,Answer,conversation
-1795892607537707417,6, performance,Answer,conversation
-9225427580409585,2, functionality,Answer,conversation
2417398599205306329,6, performance,Prompt,conversation
2417398599205306329,6, performance,Answer,conversation
2417398599205306329,6,complexity,Answer,conversation
473645615715168844,2,design size,Answer,conversation
473645615715168844,2, simplicity,Answer,conversation
-4791875829925897028,3, long method,Answer,conversation
-127046415024346707,7, functionality,Answer,conversation
676182797802678876,9, effectiveness,Answer,conversation
822525692363790350,9, functionality,Answer,conversation
-429886037498028122,9, performance,Answer,conversation
-429886037498028122,9, scalability,Answer,conversation
-2193768864625024575,9,complexity,Answer,conversation
7124881205960293144,7, compatibility,Answer,conversation
-3828004850821477273,9,inheritance,Prompt,conversation
-3828004850821477273,9,inheritance,Answer,conversation
2115732257372612276,7, compatibility,Answer,conversation
-529550999634793332,7, performance,Answer,conversation
-529550999634793332,7,complexity,Answer,conversation
-529550999634793332,7, scalability,Answer,conversation
-529550999634793332,7, simplicity,Answer,conversation
8217340307247046835,7, simplicity,Answer,conversation
-8440226857534529331,9, efficiency,Answer,conversation
-2269143599938086887,9, efficiency,Answer,conversation
-766441057976518554,9, data class,Answer,conversation
4518494887907212871,9, long method,Answer,conversation
-2003573279290892934,7, functionality,Answer,conversation
-2003573279290892934,7, performance,Answer,conversation
3962117878500065512,7, performance,Answer,conversation
-1545360117765783503,9,complexity,Answer,conversation
8068883423045473085,9, scalability,Answer,conversation
8135099611626353495,9, performance,Prompt,conversation
8135099611626353495,9, efficiency,Prompt,conversation
2404071531962806794,7, compatibility,Answer,conversation
7440362546232463897,9, performance,Answer,conversation
763580033939566972,9,complexity,Answer,conversation
763580033939566972,9, compatibility,Answer,conversation
763580033939566972,9,design size,Answer,conversation
6300966410389977988,9, compatibility,Answer,conversation
272832455132178407,9, performance,Answer,conversation
272832455132178407,9,complexity,Answer,conversation
-7825762835486015221,9,complexity,Answer,conversation
-8613995229595546430,9, long method,Prompt,conversation
-8613995229595546430,9, long method,ListOfCode,conversation
-5735753594265703545,7, functionality,Answer,conversation
-5735753594265703545,7, performance,Answer,conversation
3268323333091685083,9, accuracy,Answer,conversation
-3865303302466225548,9,complexity,Answer,conversation
950677383351475354,7,composition,Prompt,conversation
-4758330679436475700,9,design size,Answer,conversation
5969948413289208110,9, compatibility,Answer,conversation
-4684054970260368775,7, functionality,Answer,conversation
1749837822083988099,4,complexity,Answer,conversation
1749837822083988099,4, flexibility,Answer,conversation
-2447531609235571844,8, flexibility,Answer,conversation
-836492524946966413,4, stability,Answer,conversation
-836492524946966413,4, correctness,Answer,conversation
-836492524946966413,4, reliability,Answer,conversation
-836492524946966413,4, maintainability,Answer,conversation
5929971820883967244,9, performance,Answer,conversation
5929971820883967244,9,complexity,Answer,conversation
5929971820883967244,9, simplicity,Answer,conversation
-8119666344384021592,9, flexibility,Answer,conversation
-4254168654791865934,9,complexity,Answer,conversation
4095762908051257244,7, accuracy,Prompt,conversation
1835278189354879832,8, long method,Answer,conversation
4672903260658292164,8, functionality,Answer,conversation
4672903260658292164,8, performance,Answer,conversation
3720743690963784235,7, functionality,Prompt,conversation
3720743690963784235,7, functionality,Answer,conversation
-1622803997301834029,8,design size,Prompt,conversation
-4758330679436475700,3,design size,Answer,conversation
4962481582705746884,8, performance,Answer,conversation
4962481582705746884,8,complexity,Answer,conversation
-6431860058308085797,8,complexity,Prompt,conversation
-6431860058308085797,8, flexibility,Prompt,conversation
-6431860058308085797,8,complexity,Answer,conversation
-6431860058308085797,8, flexibility,Answer,conversation
4320094788778418337,9, functionality,Answer,conversation
4320094788778418337,9, performance,Answer,conversation
4320094788778418337,9, stability,Answer,conversation
7951561331199840335,4,complexity,Prompt,conversation
7951561331199840335,4,complexity,Answer,conversation
-8152909402974341279,4, performance,Answer,conversation
-8152909402974341279,4,complexity,Answer,conversation
7320115226249257828,8,complexity,Answer,conversation
7320115226249257828,8, flexibility,Answer,conversation
2535762354042816231,4, robustness,Answer,conversation
-729032236547568307,4,complexity,Prompt,conversation
-729032236547568307,4,complexity,Answer,conversation
-8497735351012157800,8, stability,Answer,conversation
-1267091641841687799,8, data class,Answer,conversation
-1267091641841687799,8, long method,Answer,conversation
7320115226249257828,9,complexity,Answer,conversation
7320115226249257828,9, flexibility,Answer,conversation
-5131656783963143839,9, performance,Answer,conversation
-5131656783963143839,9, long method,Answer,conversation
8025080969020567545,7, performance,Prompt,conversation
8025080969020567545,7, performance,Answer,conversation
-4739751002317838743,4,complexity,Answer,conversation
-7440755485394724854,7, data class,Prompt,conversation
4518494887907212871,3, long method,Answer,conversation
-3896342991407659494,8, simplicity,Prompt,conversation
-3896342991407659494,8,complexity,Answer,conversation
-3896342991407659494,8, usability,Answer,conversation
-3896342991407659494,8, simplicity,Answer,conversation
-2940957297407945579,8,complexity,Answer,conversation
-2940957297407945579,8, efficiency,Answer,conversation
-2940957297407945579,8, accessibility,Answer,conversation
-2940957297407945579,8, scalability,Answer,conversation
-1622803997301834029,9,design size,Prompt,conversation
3624731137308583589,7,design size,Answer,conversation
-4254168654791865934,8,complexity,Answer,conversation
272832455132178407,3, performance,Answer,conversation
272832455132178407,3,complexity,Answer,conversation
-6431860058308085797,9,complexity,Prompt,conversation
-6431860058308085797,9, flexibility,Prompt,conversation
-6431860058308085797,9,complexity,Answer,conversation
-6431860058308085797,9, flexibility,Answer,conversation
-8119666344384021592,8, flexibility,Answer,conversation
6277563952944351005,7,cohesion,Answer,conversation
5656988382678563855,8, simplicity,ListOfCode,conversation
-8314666724341017083,7, simplicity,ListOfCode,conversation
6143408647149484949,8, long method,Answer,conversation
-5337344123727902753,8, data class,Prompt,conversation
5656988382678563855,9, simplicity,ListOfCode,conversation
-4510475177923594657,8, efficiency,Answer,conversation
-4510475177923594657,8, accessibility,Answer,conversation
5969948413289208110,3, compatibility,Answer,conversation
-824532796582206834,9, readability,Answer,conversation
-824532796582206834,9,design size,Answer,conversation
-563915623201209938,4,design size,Answer,conversation
4962481582705746884,9, performance,Answer,conversation
4962481582705746884,9,complexity,Answer,conversation
3618987473674137395,8, compatibility,Answer,conversation
1056386432612087262,8,complexity,Answer,conversation
1056386432612087262,8, long method,Answer,conversation
-4376432083055337285,4,abstraction,Answer,conversation
2326431707157064340,7, readability,Answer,conversation
-3865303302466225548,3,complexity,Answer,conversation
-8483828597784359870,7,design size,Prompt,conversation
6143408647149484949,9, long method,Answer,conversation
9177574631270527284,4, simplicity,Answer,conversation
-7620758786901607131,9,complexity,Answer,conversation
-1545360117765783503,3,complexity,Answer,conversation
-2193768864625024575,3,complexity,Answer,conversation
-6564301999575098778,7, flexibility,Answer,conversation
-5337344123727902753,9, data class,Prompt,conversation
5008368773522805105,7, performance,Answer,conversation
-7620758786901607131,8,complexity,Answer,conversation
-7825762835486015221,3,complexity,Answer,conversation
-2447531609235571844,9, flexibility,Answer,conversation
9120523518252028254,4,complexity,Answer,conversation
-1267091641841687799,9, data class,Answer,conversation
-1267091641841687799,9, long method,Answer,conversation
-1598379393323363826,7, data class,Answer,conversation
-2924793923376759869,3, performance,Answer,conversation
-8050661358830413650,7,coupling,Answer,conversation
7683764515103972441,5, performance,Answer,conversation
4208888545849970418,2, functionality,Prompt,conversation
-5303143028890033091,9, performance,Answer,conversation
-5303143028890033091,9, compatibility,Answer,conversation
-5303143028890033091,9, stability,Answer,conversation
-5303143028890033091,9, scalability,Answer,conversation
-9210964306288948053,4, long method,Answer,conversation
-916213960220984652,2,complexity,Answer,conversation
5884907418190789826,4, functionality,Answer,conversation
5884907418190789826,4, flexibility,Answer,conversation
-3828004850821477273,2,inheritance,Prompt,conversation
-3828004850821477273,2,inheritance,Answer,conversation
2081764023968790960,7,design size,Answer,conversation
676182797802678876,2, effectiveness,Answer,conversation
2802250806398697926,4, compatibility,Answer,conversation
-2443111466123915209,4, compatibility,Answer,conversation
-3993536876521036666,5,complexity,Answer,conversation
-6950601458809195612,4, compatibility,Answer,conversation
-2633925431273887509,5, compatibility,Answer,conversation
8695160393126000355,2, duplicate code,Prompt,conversation
8695160393126000355,2, functionality,Answer,conversation
8695160393126000355,2, duplicate code,ListOfCode,conversation
-1004238548293944982,5, functionality,Answer,conversation
5752231360292111594,4, functionality,Answer,conversation
-6515124417238388662,5, usability,Answer,conversation
-6515124417238388662,5, reliability,Answer,conversation
7732446755872725595,4, dead code,Answer,conversation
-2606721736277805948,7, long method,Answer,conversation
-7342236717760941398,7,complexity,Answer,conversation
-4762548284458849309,4, functionality,Answer,conversation
-4762548284458849309,4, flexibility,Answer,conversation
1261668383528124348,4, data class,Answer,conversation
1261668383528124348,4, long method,ListOfCode,conversation
-5303300432619073861,7, functionality,Answer,conversation
7838332984264297355,9, efficiency,Answer,conversation
-237866744169599272,5, readability,Answer,conversation
-3093435941901776045,5, compatibility,Prompt,conversation
4433887983374126068,5, flexibility,Answer,conversation
5322164435065236597,5, flexibility,Answer,conversation
2241228758742836922,5, compatibility,Answer,conversation
-8519174439869211180,7, functionality,Prompt,conversation
-8519174439869211180,7, functionality,ListOfCode,conversation
-5170894556363601069,4, data class,Answer,conversation
-5170894556363601069,4, long method,ListOfCode,conversation
-8417887054088590645,2, functionality,Answer,conversation
8553135234567976339,2, data class,Prompt,conversation
-1567567766117605335,2, data class,Prompt,conversation
-7074370175970808270,5, long method,Answer,conversation
-4520003773731627552,5, data class,Prompt,conversation
-4520003773731627552,5, data class,ListOfCode,conversation
-345378077303754940,7,design size,Answer,conversation
-4668676189155881670,5, long method,Answer,conversation
-6748073518467598091,4, data class,Answer,conversation
7302766250984588803,2, manageability,ListOfCode,conversation
-489074730565284146,4, compatibility,Answer,conversation
3838290656453556353,4, functionality,Answer,conversation
6826099400845661080,5, long method,Answer,conversation
198382150506489542,7, performance,Prompt,conversation
198382150506489542,7, accuracy,Prompt,conversation
-2948285762456514529,4, functionality,Answer,conversation
3268323333091685083,2, accuracy,Answer,conversation
-4026466143437660305,9, long method,Answer,conversation
1830740930835998804,5, functionality,Answer,conversation
4791291108974277164,7, performance,Prompt,conversation
4791291108974277164,7, accuracy,Prompt,conversation
6946575402198397227,7, functionality,Prompt,conversation
6946575402198397227,7, functionality,Answer,conversation
3688181530155036086,7, compatibility,ListOfCode,conversation
7231999001474190843,5, duplicate code,Prompt,conversation
-6307683722832781847,5, long method,Answer,conversation
3293817468515919051,4, long method,Answer,conversation
3083465267688796677,7, functionality,Answer,conversation
8096503332473672182,5, performance,Answer,conversation
8096503332473672182,5, data class,Answer,conversation
7811524420854921892,2, performance,Answer,conversation
-6507178034782271122,2, manageability,ListOfCode,conversation
3979772907166197390,5, long method,Answer,conversation
3249014798267965623,4,complexity,Answer,conversation
-1795892607537707417,4, performance,Answer,conversation
-8206819075787408905,6, performance,Answer,conversation
-8206819075787408905,6, reliability,Answer,conversation
8112565505169980433,6, performance,Answer,conversation
1943455392515461642,4, flexibility,Answer,conversation
1943455392515461642,4, efficiency,Answer,conversation
6572033861907738459,4, accuracy,Answer,conversation
-9225427580409585,4, functionality,Answer,conversation
6508060754967299873,6, performance,Answer,conversation
1868311053221321331,4, compatibility,Answer,conversation
230378312330395575,6, performance,Answer,conversation
230378312330395575,6, usability,Answer,conversation
9163141102413766046,4, simplicity,Answer,conversation
807867593953316115,4, functionality,Answer,conversation
5640363911812945760,4, dead code,Answer,conversation
5640363911812945760,4, accuracy,Answer,conversation
-3307979162344735227,4, functionality,Answer,conversation
-599907479162928609,1, accessibility,Prompt,conversation
-599907479162928609,1, efficiency,Answer,conversation
9221276349524674887,6,complexity,Answer,conversation
9221276349524674887,6,composition,Answer,conversation
-5456766650295671059,1, efficiency,Prompt,conversation
6670580816804039521,4,abstraction,Answer,conversation
6670580816804039521,4, productivity,Answer,conversation
-8097714674556306272,4, simplicity,Answer,conversation
290658599287184928,4, flexibility,Answer,conversation
2404071531962806794,5, compatibility,Answer,conversation
3964729371184681006,4, dead code,Answer,conversation
3964729371184681006,4,complexity,Answer,conversation
3964729371184681006,4, readability,Answer,conversation
-764294171844567388,6, compatibility,Answer,conversation
1128981747940035484,6, long method,Answer,conversation
-127046415024346707,5, functionality,Answer,conversation
-536157608395839892,6, accuracy,Answer,conversation
-8030189617402281352,1, duplicate code,Answer,conversation
604599938486732674,1,complexity,Answer,conversation
604599938486732674,1, blob class,ListOfCode,conversation
-702936722726195940,4, functionality,Answer,conversation
7124881205960293144,5, compatibility,Answer,conversation
2204085056595779023,4, compatibility,Answer,conversation
2204085056595779023,4, stability,Answer,conversation
4389458900752585149,6,design size,Prompt,conversation
5042113007277578563,4, data class,ListOfCode,conversation
-3684400766599407359,6, compatibility,Answer,conversation
2115732257372612276,5, compatibility,Answer,conversation
6751877991642040584,4, compatibility,Answer,conversation
-7442526650551652623,5,complexity,Answer,conversation
-4579276040282017097,1, accessibility,Answer,conversation
-4579276040282017097,1, robustness,Answer,conversation
-4579276040282017097,1, reliability,Answer,conversation
6591401147212125223,4, accuracy,Answer,conversation
-781650614748250945,6, compatibility,Answer,conversation
-5533083234214481558,4,abstraction,Prompt,conversation
-5533083234214481558,4,abstraction,Answer,conversation
-5533083234214481558,4, productivity,Answer,conversation
-5351629696764827178,4, functionality,Answer,conversation
1178099195401031447,6, efficiency,Answer,conversation
-8556832141294956475,4,abstraction,Answer,conversation
8691344978775184067,4, flexibility,Answer,conversation
8691344978775184067,4, robustness,Answer,conversation
8691344978775184067,4, interoperability,Answer,conversation
51784848737028485,5, readability,Answer,conversation
3962117878500065512,5, performance,Answer,conversation
-1751558317468506985,4, performance,Answer,conversation
-1751558317468506985,4, readability,Answer,conversation
-4217045443186050509,4, functionality,Answer,conversation
-4687686013586972196,1, performance,ListOfCode,conversation
8687732287620687229,4, readability,Answer,conversation
8217340307247046835,5, simplicity,Answer,conversation
8099033802932239455,1, performance,Prompt,conversation
8099033802932239455,1, performance,Answer,conversation
1088844991429513281,1, simplicity,Answer,conversation
2799951723742754050,4, functionality,Prompt,conversation
2799951723742754050,4, long method,Prompt,conversation
2799951723742754050,4,design size,Prompt,conversation
-6266043328480527951,4, performance,Prompt,conversation
8233366562319092768,5, data class,Answer,conversation
8131432568390574245,4, functionality,Answer,conversation
3720743690963784235,1, functionality,Prompt,conversation
3720743690963784235,1, functionality,Answer,conversation
-8070753760263004416,6, performance,Answer,conversation
-7335169948337430847,4, functionality,Answer,conversation
2884678252468782213,4,complexity,Answer,conversation
8025080969020567545,1, performance,Prompt,conversation
8025080969020567545,1, performance,Answer,conversation
2438771549231349538,6, reliability,Answer,conversation
6409527705073219207,1, flexibility,Answer,conversation
6409527705073219207,1, efficiency,Answer,conversation
-1326274727182619299,4, functionality,Answer,conversation
-1326274727182619299,4, performance,Answer,conversation
-1326274727182619299,4,complexity,Answer,conversation
780709920991010397,4, functionality,Answer,conversation
7750375517158892441,8, flexibility,Answer,conversation
1873532535242309487,9, performance,Answer,conversation
7244101589876508924,4, performance,Answer,conversation
-2078106702352999388,4, functionality,Prompt,conversation
-2078106702352999388,4,complexity,Answer,conversation
8330144363648455597,9, accuracy,Answer,conversation
5899584180322115715,4,complexity,Answer,conversation
1222912167723460594,4, performance,Answer,conversation
-1335962712934581117,4, productivity,Answer,conversation
2370854756860801290,4, accuracy,Answer,conversation
-8497735351012157800,4, stability,Answer,conversation
-368829551067926050,4, simplicity,Answer,conversation
-2338517783324342624,9, functionality,Answer,conversation
-2338517783324342624,9, readability,Answer,conversation
4814118745187142536,4, performance,Answer,conversation
5564517399231796671,5, functionality,Answer,conversation
-3625448806545817833,4,inheritance,Answer,conversation
-3625448806545817833,4, performance,Answer,conversation
-3625448806545817833,4, readability,Answer,conversation
-3625448806545817833,4, maintainability,Answer,conversation
-3625448806545817833,4, productivity,Answer,conversation
5316056837497644131,9, functionality,Answer,conversation
-5247670506084873098,8, compatibility,Answer,conversation
-2559863048790254771,1, performance,Answer,conversation
-2559863048790254771,1, accuracy,Answer,conversation
-2559863048790254771,1, effectiveness,Answer,conversation
-3932505890077934554,4, performance,Prompt,conversation
-3932505890077934554,4, performance,Answer,conversation
-5752933964999465295,4, performance,Answer,conversation
-7716458171891568934,1, performance,Answer,conversation
-9129091715991680128,4, performance,Answer,conversation
-9129091715991680128,4, productivity,Answer,conversation
6814949167568027042,1, performance,Answer,conversation
8738361945101599315,4, simplicity,Answer,conversation
-4129511362950381563,4, performance,Prompt,conversation
-4129511362950381563,4, performance,Answer,conversation
-4129511362950381563,4,complexity,Answer,conversation
-4129511362950381563,4,design size,Answer,conversation
3339325736074598679,5,design size,Answer,conversation
6175769907310671366,8, functionality,Answer,conversation
2477872546723579914,4, performance,Answer,conversation
2477872546723579914,4, productivity,Answer,conversation
-5144004744732311976,1, performance,Answer,conversation
-5144004744732311976,1, data class,Answer,conversation
2797300336173526544,1, performance,Answer,conversation
2797300336173526544,1, effectiveness,Answer,conversation
1024419113344710205,4, performance,Answer,conversation
-4868638793809936139,1, flexibility,Answer,conversation
-4868638793809936139,1, productivity,Answer,conversation
-3909919406391650863,4, performance,Answer,conversation
-3909919406391650863,4, readability,Answer,conversation
-5472174977023761765,4, productivity,Answer,conversation
-6535490336538657833,5, duplicate code,Answer,conversation
-6535490336538657833,5,complexity,Answer,conversation
-6535490336538657833,5, readability,Answer,conversation
-6535490336538657833,5, usability,Answer,conversation
-6535490336538657833,5, simplicity,Answer,conversation
-6535490336538657833,5, reusability,Answer,conversation
-6535490336538657833,5, maintainability,Answer,conversation
-3789203014882208815,4, productivity,Answer,conversation
7122110420348892412,4, performance,Prompt,conversation
7122110420348892412,4, performance,Answer,conversation
-1439898324906067005,8, functionality,Answer,conversation
1258654431433825416,8, data class,Answer,conversation
1258654431433825416,8, long method,Answer,conversation
1258654431433825416,8, data class,ListOfCode,conversation
-6405664623440423263,5, functionality,Answer,conversation
3464882031064629153,8, functionality,Answer,conversation
6916288754464909579,1, performance,Answer,conversation
6916288754464909579,1, data class,Answer,conversation
6916288754464909579,1, accuracy,Answer,conversation
6916288754464909579,1, effectiveness,Answer,conversation
-1965171995208550220,9, functionality,Answer,conversation
1921014103183035647,1, flexibility,Answer,conversation
1264680110257135260,4, performance,Answer,conversation
1264680110257135260,4, scalability,Answer,conversation
7860149630221864852,8, functionality,Answer,conversation
-234702918351175663,4, functionality,Answer,conversation
-234702918351175663,4, performance,Answer,conversation
-234702918351175663,4, stability,Answer,conversation
-234702918351175663,4, usability,Answer,conversation
-234702918351175663,4,design size,Answer,conversation
-234702918351175663,4, efficiency,Answer,conversation
-234702918351175663,4, reliability,Answer,conversation
8693278344921499448,1, performance,Answer,conversation
8693278344921499448,1, data class,Answer,conversation
-7573023770318176030,4, simplicity,Answer,conversation
3268909068910571742,4, simplicity,Answer,conversation
-4468178583091842185,5, functionality,Answer,conversation
-6029542892414895899,1, performance,Answer,conversation
-6029542892414895899,1, stability,Answer,conversation
-6029542892414895899,1, efficiency,Answer,conversation
-7397628582941465076,1, performance,Answer,conversation
-7397628582941465076,1, accuracy,Answer,conversation
-7529917013250278513,8, functionality,Answer,conversation
-2060981435650495646,1, performance,Answer,conversation
-2060981435650495646,1,complexity,Answer,conversation
336927413816451625,4,inheritance,Answer,conversation
336927413816451625,4,abstraction,Answer,conversation
336927413816451625,4, readability,Answer,conversation
336927413816451625,4,encapsulation,Answer,conversation
336927413816451625,4, usability,Answer,conversation
336927413816451625,4,polymorphism,Answer,conversation
336927413816451625,4, reusability,Answer,conversation
336927413816451625,4, modularity,Answer,conversation
336927413816451625,4, maintainability,Answer,conversation
-8443343828507773220,4, flexibility,Answer,conversation
-8443343828507773220,4, scalability,Answer,conversation
809028994611890800,8, compatibility,Answer,conversation
-3317216294660395972,4, functionality,Answer,conversation
-3317216294660395972,4, stability,Answer,conversation
1836036452878113064,4, simplicity,Answer,conversation
-2747947538805775664,1, efficiency,Answer,conversation
3458702347412320158,4, accuracy,Answer,conversation
-8498655199507842336,4,complexity,Answer,conversation
-6357598484353769490,8, simplicity,Answer,conversation
-2797882145028941733,1, performance,Answer,conversation
-2797882145028941733,1,complexity,Answer,conversation
-2797882145028941733,1, robustness,Answer,conversation
-2797882145028941733,1, reliability,Answer,conversation
1875131002890415968,5, data class,Prompt,conversation
-1862583408618634642,4, compatibility,Answer,conversation
-1862583408618634642,4, compatibility,ListOfCode,conversation
-3634373515702799905,4, efficiency,Answer,conversation
-3634373515702799905,4, simplicity,Answer,conversation
3540555599753564737,1, performance,Answer,conversation
3540555599753564737,1, data class,Answer,conversation
3540555599753564737,1, accuracy,Answer,conversation
174796763250986898,5, data class,Answer,conversation
2662136474037408467,1, long method,Answer,conversation
-880414534019997911,8, switch statement,Answer,conversation
5983572913659251455,1, performance,Answer,conversation
5983572913659251455,1,complexity,Answer,conversation
5983572913659251455,1, data class,Answer,conversation
5983572913659251455,1, accuracy,Answer,conversation
-6710068656384902976,8, compatibility,Prompt,conversation
-6710068656384902976,8, compatibility,Answer,conversation
-6710068656384902976,8, readability,Answer,conversation
-7556791102354743417,4, performance,Answer,conversation
-7556791102354743417,4, productivity,Answer,conversation
-5983885633290777245,4, functionality,Answer,conversation
-5983885633290777245,4, performance,Answer,conversation
-6159388833546916189,5,design size,Prompt,conversation
597555946177987133,8, data class,ListOfCode,conversation
-1694197820658895067,8, functionality,Prompt,conversation
7743376876142849031,5, accessibility,Answer,conversation
7743376876142849031,5, maintainability,Answer,conversation
4672903260658292164,4, functionality,Answer,conversation
4672903260658292164,4, performance,Answer,conversation
1080593191318056361,8, readability,Answer,conversation
1080593191318056361,8, data class,ListOfCode,conversation
4796600029729632079,8, data class,Prompt,conversation
-3822682099775974158,4, performance,Answer,conversation
-3822682099775974158,4, compatibility,Answer,conversation
-3822682099775974158,4, readability,Answer,conversation
-3822682099775974158,4, usability,Answer,conversation
-3822682099775974158,4, reusability,Answer,conversation
-3822682099775974158,4, maintainability,Answer,conversation
-3822682099775974158,4, productivity,Answer,conversation
854949572805745590,4, compatibility,Answer,conversation
-3352052845763309523,1, performance,Answer,conversation
-3352052845763309523,1, data class,Answer,conversation
-3352052845763309523,1, robustness,Answer,conversation
1258639674377112483,4, duplicate code,Answer,conversation
3707880145295611642,9, functionality,Answer,conversation
5415950113417118891,8, compatibility,ListOfCode,conversation
3784300118989909830,4, performance,Answer,conversation
3784300118989909830,4, stability,Answer,conversation
3784300118989909830,4, scalability,Answer,conversation
-6301813866430189688,9, performance,Answer,conversation
5752231360292111594,1, functionality,Answer,conversation
2079616751862233450,7, blob class,ListOfCode,conversation
3293817468515919051,1, long method,Answer,conversation
-7642457018744898146,7, performance,Prompt,conversation
-7642457018744898146,7, efficiency,Prompt,conversation
-2443111466123915209,1, compatibility,Answer,conversation
-531183676480653471,7, functionality,Answer,conversation
-531183676480653471,7, data class,Answer,conversation
5640363911812945760,6, dead code,Answer,conversation
5640363911812945760,6, accuracy,Answer,conversation
6829104318167474175,9, performance,Answer,conversation
6829104318167474175,9, efficiency,Answer,conversation
6829104318167474175,9, effectiveness,Answer,conversation
8010539301675478391,7, data class,ListOfCode,conversation
-2338517783324342624,7, functionality,Answer,conversation
-2338517783324342624,7, readability,Answer,conversation
3152174535518551781,9, data class,Prompt,conversation
-3333287829987438567,1, compatibility,Answer,conversation
-4706812586098996290,7, extensibility,Answer,conversation
-7320108482707360462,7, compatibility,Answer,conversation
9116463029035157328,9, performance,Prompt,conversation
9116463029035157328,9,complexity,Prompt,conversation
9116463029035157328,9, compatibility,Prompt,conversation
9116463029035157328,9, long method,Prompt,conversation
9116463029035157328,9, accuracy,Prompt,conversation
1873532535242309487,7, performance,Answer,conversation
3559144129743030670,7, data class,ListOfCode,conversation
-3747499074589544783,2, long method,Answer,conversation
-5887417357696631859,7, performance,ListOfCode,conversation
6751877991642040584,7, compatibility,Answer,conversation
2538956782968885952,1, flexibility,Answer,conversation
-6278778736570174872,7, functionality,Answer,conversation
-6278778736570174872,7, functionality,ListOfCode,conversation
-6748073518467598091,1, data class,Answer,conversation
7732446755872725595,1, dead code,Answer,conversation
1433416536802326443,9, data class,Answer,conversation
2217514101703441559,7, data class,Prompt,conversation
-5602718703695961476,1, performance,Answer,conversation
-5602718703695961476,1,design size,Answer,conversation
-4131901598313986018,9,design size,Answer,conversation
-6843496025392896805,9, flexibility,Answer,conversation
6265588925682895720,7, compatibility,Prompt,conversation
6265588925682895720,7, long method,Prompt,conversation
6265588925682895720,7,design size,Prompt,conversation
-5068671177992162132,1, performance,Answer,conversation
8726326205416308526,7, functionality,Answer,conversation
-8902505815550260018,9, performance,Prompt,conversation
-8902505815550260018,9,complexity,Prompt,conversation
-8902505815550260018,9, compatibility,Prompt,conversation
-8902505815550260018,9,design size,Prompt,conversation
-8902505815550260018,9, efficiency,Prompt,conversation
8648523935617390025,1,complexity,Answer,conversation
8648523935617390025,1, flexibility,Answer,conversation
-5170894556363601069,1, data class,Answer,conversation
-5170894556363601069,1, long method,ListOfCode,conversation
-7304430993498796283,7, simplicity,Answer,conversation
-8031484430732353976,6, compatibility,Answer,conversation
8330144363648455597,7, accuracy,Answer,conversation
3119719275894148803,9, accessibility,Answer,conversation
3119719275894148803,9, maintainability,Answer,conversation
-4863499618284302326,7, functionality,Prompt,conversation
-4863499618284302326,7, functionality,ListOfCode,conversation
2981014912339075256,7, performance,Prompt,conversation
2981014912339075256,7,complexity,Prompt,conversation
2981014912339075256,7, performance,Answer,conversation
2981014912339075256,7,complexity,Answer,conversation
963728103156837295,1, data class,Prompt,conversation
963728103156837295,1, functionality,Answer,conversation
963728103156837295,1, data class,Answer,conversation
-8381702241782651004,1, functionality,Answer,conversation
4328246781610461467,9, performance,Answer,conversation
4328246781610461467,9, compatibility,Answer,conversation
5940103149035516863,7, data class,Prompt,conversation
5940103149035516863,7, flexibility,Answer,conversation
-489074730565284146,1, compatibility,Answer,conversation
8189615385364772256,7, data class,ListOfCode,conversation
-2803449440394691966,1, data class,Prompt,conversation
-2803449440394691966,1, functionality,Answer,conversation
-2803449440394691966,1, data class,Answer,conversation
-452864538549413716,7, functionality,Prompt,conversation
-452864538549413716,7, functionality,Answer,conversation
-2948285762456514529,1, functionality,Answer,conversation
2047501143805057052,7, functionality,Answer,conversation
-4762548284458849309,1, functionality,Answer,conversation
-4762548284458849309,1, flexibility,Answer,conversation
419464278253297397,9, performance,Answer,conversation
419464278253297397,9,complexity,Answer,conversation
419464278253297397,9, long method,Answer,conversation
-435394185082143181,7, dead code,ListOfCode,conversation
7805249790748119306,7, functionality,Answer,conversation
4876637517616751562,7,complexity,Answer,conversation
2375393715129900401,1, compatibility,Answer,conversation
-7754112130567179237,9, performance,Prompt,conversation
-7754112130567179237,9,complexity,Prompt,conversation
-7754112130567179237,9, compatibility,Prompt,conversation
-7754112130567179237,9,design size,Prompt,conversation
-7754112130567179237,9, efficiency,Prompt,conversation
8833413341109283885,7, functionality,Answer,conversation
5316056837497644131,7, functionality,Answer,conversation
-7184948801395716710,7, long method,Prompt,conversation
756959030069749592,1, compatibility,Answer,conversation
5151533392821800285,7, long method,Prompt,conversation
-6266043328480527951,7, performance,Prompt,conversation
-6911533007877445117,7, functionality,Prompt,conversation
-6911533007877445117,7, functionality,Answer,conversation
1868311053221321331,7, compatibility,Answer,conversation
5395654723508163852,9, performance,Answer,conversation
5395654723508163852,9,complexity,Answer,conversation
-6301813866430189688,7, performance,Answer,conversation
-3282469159151980182,7, data class,Prompt,conversation
9071461537928233022,9, performance,Answer,conversation
9071461537928233022,9,complexity,Answer,conversation
-8625128056847361432,7,complexity,Prompt,conversation
-8625128056847361432,7, performance,Answer,conversation
-8625128056847361432,7,complexity,Answer,conversation
3707880145295611642,7, functionality,Answer,conversation
9174791835172263279,7, data class,Prompt,conversation
-8418087639777379714,7, functionality,Answer,conversation
